1487268391,02-16 23:36,1120755 , 47431, 1091
1487268407,02-16 23:36,1120755 , 47458, 1091
1487268423,02-16 23:37,1120755 , 47478, 1091
1487268438,02-16 23:37,1120755 , 47494, 1091
1487268454,02-16 23:37,1120755 , 47506, 1092
1487268470,02-16 23:37,1120755 , 47528, 1091
1487268486,02-16 23:38,1120755 , 47546, 1091
1487268501,02-16 23:38,1120755 , 47567, 1091
1487268517,02-16 23:38,1120755 , 47594, 1091
