2017-02-16 22:15:43,1109297 , 42306, 964
2017-02-16 22:15:59,1109297 , 42323, 963
2017-02-16 22:16:15,1109297 , 42343, 963
2017-02-16 22:16:31,1109297 , 42355, 963
2017-02-16 22:16:46,1109297 , 42364, 963
2017-02-16 22:17:02,1109297 , 42383, 963
2017-02-16 22:17:18,1109297 , 42393, 963
2017-02-16 22:17:33,1109297 , 42406, 963
2017-02-16 22:17:49,1109297 , 42419, 964
2017-02-16 22:18:05,1109297 , 42433, 966
2017-02-16 22:18:21,1109297 , 42450, 966
